species,ps.type,little.d13.org,big.D13.org,big.D13.merged,latitude,longitude,author,year
Bromus sitchensis,C3,-29.4,NA,21.6113332813988,59.28,-136.11,Woollers_etal,2007
Carex glacialis,C3,-25.3,NA,17.5113332813988,59.28,-136.11,Woollers_etal,2007
Agrostis alaskana,C3,-33.5,NA,25.7115462251353,59.38,-135.63,Woollers_etal,2007
Elymus subsecundus,C3,-33.3,NA,25.5115462251353,59.38,-135.63,Woollers_etal,2007
Catabrosa aquatica,C3,-30,NA,22.2498495308526,56.16,-159.97,Woollers_etal,2007
Calamagrostis deschampsioides,C3,-28.6,NA,20.720788754209,59.4,-161.87,Woollers_etal,2007
Alopecurus aequalis,C3,-29,NA,21.1436162218246,59.46,-138.04,Woollers_etal,2007
Carex glareosa,C3,-27.1,NA,19.2436162218246,59.46,-138.04,Woollers_etal,2007
Elyhordeum stebbinsianum,C3,-27.9,NA,20.0436162218246,59.46,-138.04,Woollers_etal,2007
Hordeum brachyantherum,C3,-31,NA,23.1436162218246,59.46,-138.04,Woollers_etal,2007
Phalaris arundinacea,C3,-28.6,NA,20.7437011004205,59.5,-135.34,Woollers_etal,2007
Agrostis mertensii,C3,-31.1,NA,23.5843070861728,59.55,-135.1,Woollers_etal,2007
Carex disperma,C3,-30.3,NA,22.4666129467248,59.6,-135.33,Woollers_etal,2007
Carex mertensii,C3,-29.3,NA,21.4666129467248,59.6,-135.33,Woollers_etal,2007
Bromus ciliatus,C3,-28.7,NA,21.2009082167682,56.76,-157.51,Woollers_etal,2007
Carex lachenalii,C3,-28.9,NA,21.0666552558395,59.62,-135.13,Woollers_etal,2007
Carex gmelinii,C3,-29,NA,21.1442297749478,59.75,-154.91,Woollers_etal,2007
Agrostis imberbis,C3,-30.6,NA,22.7901762521216,60.01,-152.61,Woollers_etal,2007
Elymus hirsutus,C3,-23.7,NA,15.8451108375803,60.17,-143.65,Woollers_etal,2007
Carex gynocrates,C3,-24.2,NA,17.5257401054881,60.28,-149.36,Woollers_etal,2007
Agrostis geminata,C3,-28.5,NA,21.3265895068868,60.4,-145.27,Woollers_etal,2007
Carex leptalea,C3,-24.2,NA,16.3686002136825,60.55,-149.56,Woollers_etal,2007
Carex elynoides,C3,-26.4,NA,19.5220208860559,60.56,-134.55,Woollers_etal,2007
Arctophila fulva,C3,-29.3,NA,21.6049241700903,60.61,-154.28,Woollers_etal,2007
Bromus biebersteinii,C3,-28.7,NA,20.9371332420316,60.76,-137.58,Woollers_etal,2007
Poa laxiflora,C3,-29.8,NA,21.9379555656749,56.87,-134.8,Woollers_etal,2007
Lolium perenne,C3,-31.2,NA,23.3929982110649,61.38,-143.29,Woollers_etal,2007
Calamagrostis inexpansa,C3,-27.9,NA,20.819458903014,61.41,-165.41,Woollers_etal,2007
Carex interior,C3,-29.7,NA,21.917557133246,62.31,-151.82,Woollers_etal,2007
Carex kelloggii,C3,-28.1,NA,20.317557133246,62.31,-151.82,Woollers_etal,2007
Carex scabrella,C3,-27.1,NA,19.4313918465535,62.48,-142.12,Woollers_etal,2007
Agrostis clavata,C3,-32.9,NA,25.1406703713145,62.52,-152.41,Woollers_etal,2007
Arctagrostis latifolia,C3,-27.8,NA,19.9499096005737,62.54,-142.49,Woollers_etal,2007
Carex loliacea,C3,-26.2,NA,18.3956226379774,62.7,-150.55,Woollers_etal,2007
Carex laeviculmis,C3,-27.7,NA,20.5315731060338,62.88,-156.76,Woollers_etal,2007
Calamagrostis lapponica,C3,-27.8,NA,19.9739109274131,63.21,-149.39,Woollers_etal,2007
Agrostis exarata,C3,-32.2,NA,24.8832709809195,57.1,-135.26,Woollers_etal,2007
Bromus pacificus,C3,-30.5,NA,23.1832709809195,57.1,-135.26,Woollers_etal,2007
Poa palustris,C3,-29.7,NA,21.9194262373309,63.27,-149.9,Woollers_etal,2007
Carex macloviana,C3,-28.2,NA,20.9870413440236,63.33,-150.33,Woollers_etal,2007
Carex lapponica,C3,-27.7,NA,19.8970709463232,63.45,-151.43,Woollers_etal,2007
Glyceria borealis,C3,-28.7,NA,20.9201707824497,63.66,-152.09,Woollers_etal,2007
Carex aurea,C3,-29,NA,21.2656466567434,63.7,-145.89,Woollers_etal,2007
Carex arcta,C3,-28.1,NA,20.365911496002,63.84,-146.86,Woollers_etal,2007
Carex crawfordii,C3,-28.7,NA,20.9660999786495,63.94,-145.68,Woollers_etal,2007
Calamagrostis stricta,C3,-29.6,NA,21.7753564113207,63.97,-149.61,Woollers_etal,2007
Carex foenea,C3,-26.9,NA,19.5748691211415,64.03,-145.73,Woollers_etal,2007
Koeleria askoldensis,C3,-28.1,NA,20.6615939174867,64.15,-145.85,Woollers_etal,2007
Carex bigelowii,C3,-26.9,NA,20.1654806112957,64.25,-141.5,Woollers_etal,2007
Agrostis trinii,C3,-26.3,NA,19.2936925748969,64.58,-165.61,Woollers_etal,2007
Carex albursina,C3,-25.9,NA,18.4400603622088,64.78,-149.9,Woollers_etal,2007
Lolium multiflorum,C3,-30.9,NA,23.2358885321088,64.85,-147.57,Woollers_etal,2007
Alopecurus geniculatus,C3,-30,NA,22.5175433736312,64.88,-148.81,Woollers_etal,2007
Carex capitata,C3,-29.4,NA,21.6225346580995,64.93,-163.73,Woollers_etal,2007
Alopecurus brachystachyus,C3,-27.7,NA,20.2635250360883,65.2,-148.06,Woollers_etal,2007
Carex eleusinoides,C3,-27.6,NA,20.7546216629783,65.7,-147.6,Woollers_etal,2007
Carex atherodes,C3,-29.7,NA,22.1064032181212,66.2,-148.1,Woollers_etal,2007
Carex bicolor,C3,-30.6,NA,22.8026594165028,66.52,-164.78,Woollers_etal,2007
Agrostis stolonifera,C3,-32.1,NA,24.7841394214107,57.49,-135.86,Woollers_etal,2007
Carex lyngbyei,C3,-28,NA,20.1578434737721,66.86,-162.28,Woollers_etal,2007
Carex holostoma,C3,-27.2,NA,19.4035158469836,67.02,-162.95,Woollers_etal,2007
Puccinellia wrightii,C3,-28.4,NA,20.5585718598747,67.29,-162.32,Woollers_etal,2007
Elymus macrourus,C3,-27.3,NA,19.5054100273895,68.16,-159.93,Woollers_etal,2007
Carex membranacea,C3,-27.8,NA,19.9829046217638,68.28,-154.06,Woollers_etal,2007
Carex turfosa,C3,-29.9,NA,22.0829369645581,68.3,-154.05,Woollers_etal,2007
Deschampsia brevifolia,C3,-28,NA,20.7507589810139,68.5,-149.41,Woollers_etal,2007
Phippsia algida,C3,-26.3,NA,19.0507589810139,68.5,-149.41,Woollers_etal,2007
Pleuropogon sabinei,C3,-29.4,NA,22.0399656289894,70.25,-149,Woollers_etal,2007
Carex acutangula,C3,-28.3,NA,20.8946399943897,70.3,-161.91,Woollers_etal,2007
Carex media,C3,-29.8,NA,21.9636022623082,58.2,-155.97,Woollers_etal,2007
Poa annua,C3,-31.5,NA,24.1178204667034,58.3,-134.33,Woollers_etal,2007
Calluna vulgaris,C3,-27.63,NA,20.243298596469,47,12.6,Korner_etal,1988
Carex curvula,C3,-25.49,NA,18.103298596469,47,12.6,Korner_etal,1988
Cerastium uniflorum,C3,-25.13,NA,17.743298596469,47,12.6,Korner_etal,1988
Erigeron melanocephalus,C3,-27,NA,19.613298596469,47,12.6,Korner_etal,1988
Loiseleuria procumbens,C3,-25.55,NA,18.163298596469,47,12.6,Korner_etal,1988
Phleum pratense,C3,-26.675,NA,19.288298596469,47,12.6,Korner_etal,1988
Poa altaica,C3,-26.9,NA,19.513298596469,47,12.6,Korner_etal,1988
Ranunculus bulbosus,C3,-26.87,NA,19.483298596469,47,12.6,Korner_etal,1988
Beckwithia glacialis,C3,-24.115,NA,16.728298596469,47,12.6,Korner_etal,1988
Rhododendron ferrugineum,C3,-25.21,NA,17.823298596469,47,12.6,Korner_etal,1988
Saxifraga nathorstii,C3,-27.71,NA,20.323298596469,47,12.6,Korner_etal,1988
Silene exscapa,C3,-26.19,NA,18.803298596469,47,12.6,Korner_etal,1988
Stellaria media,C3,-29.88,NA,22.493298596469,47,12.6,Korner_etal,1988
Taraxacum albidum,C3,-29.44,NA,22.053298596469,47,12.6,Korner_etal,1988
Trifolium foliosum,C3,-27.25,NA,19.863298596469,47,12.6,Korner_etal,1988
Vaccinium myrtillus,C3,-26.66,NA,19.273298596469,47,12.6,Korner_etal,1988
Alibertia edulis,C3,-32.2,NA,24.3756680413351,-2.5,-54.967,Magnus_etal,1999
Anacardium occidentale,C3,-30.5,NA,22.6756680413351,-2.5,-54.967,Magnus_etal,1999
Bowdichia virgilioides,C3,-29.2,NA,21.3756680413351,-2.5,-54.967,Magnus_etal,1999
Byrsonima coccolobifolia,C3,-27.9,NA,20.0756680413351,-2.5,-54.967,Magnus_etal,1999
Byrsonima cinerea,C3,-28.5,NA,20.6756680413351,-2.5,-54.967,Magnus_etal,1999
Casearia commersoniana,C3,-30.2,NA,22.3756680413351,-2.5,-54.967,Magnus_etal,1999
Casearia sylvestris,C3,-31.6,NA,23.7756680413351,-2.5,-54.967,Magnus_etal,1999
Chamaecrista ramosa,C3,-30.6,NA,22.7756680413351,-2.5,-54.967,Magnus_etal,1999
Chomelia parviflora,C3,-30.2,NA,22.3756680413351,-2.5,-54.967,Magnus_etal,1999
Copaifera martii,C3,-30.6,NA,22.7756680413351,-2.5,-54.967,Magnus_etal,1999
Cupania diphylla,C3,-31,NA,23.1756680413351,-2.5,-54.967,Magnus_etal,1999
Declieuxia fruticosa,C3,-31.2,NA,23.3756680413351,-2.5,-54.967,Magnus_etal,1999
Dioclea bicolor,C3,-31,NA,23.1756680413351,-2.5,-54.967,Magnus_etal,1999
Doliocarpus brevipedicellatus,C3,-30.6,NA,22.7756680413351,-2.5,-54.967,Magnus_etal,1999
Erythroxylum suberosum,C3,-28.6,NA,20.7756680413351,-2.5,-54.967,Magnus_etal,1999
Eugenia biflora,C3,-31.8,NA,23.9756680413351,-2.5,-54.967,Magnus_etal,1999
Galactia jussiaeana,C3,-28.8,NA,20.9756680413351,-2.5,-54.967,Magnus_etal,1999
Himatanthus sucuuba,C3,-29.4,NA,21.5756680413351,-2.5,-54.967,Magnus_etal,1999
Hirtella liesneri,C3,-32.2,NA,24.3756680413351,-2.5,-54.967,Magnus_etal,1999
Lafoensia vandelliana,C3,-28.6,NA,20.7756680413351,-2.5,-54.967,Magnus_etal,1999
Manihot caerulescens,C3,-31,NA,23.1756680413351,-2.5,-54.967,Magnus_etal,1999
Miconia albicans,C3,-30.1,NA,22.2756680413351,-2.5,-54.967,Magnus_etal,1999
Miconia fallax,C3,-31,NA,23.1756680413351,-2.5,-54.967,Magnus_etal,1999
Myrcia fallax,C3,-33.4,NA,25.5756680413351,-2.5,-54.967,Magnus_etal,1999
Myrcia multiflora,C3,-30.1,NA,22.2756680413351,-2.5,-54.967,Magnus_etal,1999
Myrcia sylvatica,C3,-31.4,NA,23.5756680413351,-2.5,-54.967,Magnus_etal,1999
Neea ovalifolia,C3,-31.5,NA,23.6756680413351,-2.5,-54.967,Magnus_etal,1999
Odontadenia lutea,C3,-30.2,NA,22.3756680413351,-2.5,-54.967,Magnus_etal,1999
Paspalum carinatum,C4,-13.7,NA,5.87566804133513,-2.5,-54.967,Magnus_etal,1999
Pouteria ramiflora,C3,-31.8,NA,23.9756680413351,-2.5,-54.967,Magnus_etal,1999
Psychotria barbiflora,C3,-31.4,NA,23.5756680413351,-2.5,-54.967,Magnus_etal,1999
Qualea grandiflora,C3,-28.7,NA,20.8756680413351,-2.5,-54.967,Magnus_etal,1999
Salvertia convallariaeodora,C3,-29.2,NA,21.3756680413351,-2.5,-54.967,Magnus_etal,1999
Sclerolobium paniculatum,C3,-31.3,NA,23.4756680413351,-2.5,-54.967,Magnus_etal,1999
Microstachys corniculata,C3,-28.3,NA,20.4756680413351,-2.5,-54.967,Magnus_etal,1999
Simarouba amara,C3,-28.4,NA,20.5756680413351,-2.5,-54.967,Magnus_etal,1999
Smilax santaremensis,C3,-31.4,NA,23.5756680413351,-2.5,-54.967,Magnus_etal,1999
Tabebuia ochracea,C3,-31.1,NA,23.2756680413351,-2.5,-54.967,Magnus_etal,1999
Tabernaemontana coriacea,C3,-31.7,NA,23.8756680413351,-2.5,-54.967,Magnus_etal,1999
Tapirira guianensis,C3,-31.9,NA,24.0756680413351,-2.5,-54.967,Magnus_etal,1999
Trachypogon spicatus,C4,-13.3,NA,5.47566804133513,-2.5,-54.967,Magnus_etal,1999
Xylopia aromatica,C3,-30.9,NA,23.0756680413351,-2.5,-54.967,Magnus_etal,1999
Eucalyptus longicornis,C3,-27.01666667,NA,18.9854938063953,-34.149,118.235,Schulze_etal,2006
Ranunculus biternatus,C3,-25.98,18.8,18.8,-64.8,-63.8,Korner_etal,1991
Adesmia spinosissima,C3,NA,17.7,17.7,-18.333,-69.667,Rundel_etal,2003
Baccharis salicifolia,C3,NA,15.2,15.2,-18.333,-69.667,Rundel_etal,2003
Balbisia stitchkinii,C3,NA,15.7,15.7,-18.333,-69.667,Rundel_etal,2003
Coreopsis fasciculata,C3,NA,19.8,19.8,-18.333,-69.667,Rundel_etal,2003
Baccharis latifolia,C3,NA,15.9,15.9,-18.333,-69.667,Rundel_etal,2003
Baccharis santelicis,C3,NA,14.8,14.8,-18.333,-69.667,Rundel_etal,2003
Barnadesia dombeyana,C3,NA,17.9,17.9,-18.333,-69.667,Rundel_etal,2003
Dunalia spinosa,C3,NA,15.7,15.7,-18.333,-69.667,Rundel_etal,2003
Lophopappus cuneatus,C3,NA,18.8,18.8,-18.333,-69.667,Rundel_etal,2003
Lupinus oreophilus,C3,NA,16.2,16.2,-18.333,-69.667,Rundel_etal,2003
Polylepis rugulosa,C3,NA,14.4,14.4,-18.333,-69.667,Rundel_etal,2003
Senna cumingii,C3,NA,18.3,18.3,-18.333,-69.667,Rundel_etal,2003
Amyxa pluricornis,C3,-33.4,NA,25.542922845872,4.658,114.516,Turner_etal,2000
Dacryodes incurvata,C3,-31.9,NA,24.042922845872,4.658,114.516,Turner_etal,2000
Dryobalanops sumatrensis,C3,-33,NA,25.142922845872,4.658,114.516,Turner_etal,2000
Koompassia malaccensis,C3,-31.3,NA,23.442922845872,4.658,114.516,Turner_etal,2000
Lophopetalum subobovatum,C3,-32.7,NA,24.842922845872,4.658,114.516,Turner_etal,2000
Pentace adenophora,C3,-31.1,NA,23.242922845872,4.658,114.516,Turner_etal,2000
Santiria mollis,C3,-30.4,NA,22.542922845872,4.658,114.516,Turner_etal,2000
Shorea beccariana,C3,-32.1,NA,24.242922845872,4.658,114.516,Turner_etal,2000
Shorea faguetiana,C3,-30.7,NA,22.842922845872,4.658,114.516,Turner_etal,2000
Shorea mecistopteryx,C3,-30.3,NA,22.442922845872,4.658,114.516,Turner_etal,2000
Shorea ovalis,C3,-31.5,NA,23.642922845872,4.658,114.516,Turner_etal,2000
Astrotrichilia asterotricha,C3,-28.9480769230769,NA,20.7437241516566,-16.09,47,Crowley_etal,2012
Drypetes sp.,C3,-29.5111111111111,NA,21.3067583396908,-16.09,47,Crowley_etal,2012
Eugenia tropophylla,C3,-30.4642857142857,NA,22.2599329428654,-16.09,47,Crowley_etal,2012
Grangeria porosa,C3,-30.18,NA,21.9756472285796,-16.09,47,Crowley_etal,2012
Noronhia boinensis,C3,-28.2,NA,19.9956472285796,-16.09,47,Crowley_etal,2012
Strychnos madagascariensis,C3,-30.0194029850746,NA,21.8150502136543,-16.09,47,Crowley_etal,2012
Podophyllum peltatum,C3,-25.4,NA,17.5013726266422,42.27,-83.807,unpub,NA
Agropyron badamense,C3,-28.57,NA,20.610981548384,36.767,109.25,Zheng_Shangguan,2007
Artemisia freyniana,C3,-28.31,NA,20.350981548384,36.767,109.25,Zheng_Shangguan,2007
Artemisia subdigitata,C3,-27.92,NA,19.960981548384,36.767,109.25,Zheng_Shangguan,2007
Caragana korshinskii,C3,-27.04,NA,19.080981548384,36.767,109.25,Zheng_Shangguan,2007
Carex lanceolata,C3,-25.53,NA,17.570981548384,36.767,109.25,Zheng_Shangguan,2007
Cornus macrophylla,C3,-25.46,NA,17.500981548384,36.767,109.25,Zheng_Shangguan,2007
Cotoneaster acutifolius,C3,-27.37,NA,19.410981548384,36.767,109.25,Zheng_Shangguan,2007
Elaeagnus rhamnoides,C3,-26.5,NA,18.540981548384,36.767,109.25,Zheng_Shangguan,2007
Lespedeza davurica,C3,-27.69,NA,19.730981548384,36.767,109.25,Zheng_Shangguan,2007
Lonicera hispida,C3,-26.38,NA,18.420981548384,36.767,109.25,Zheng_Shangguan,2007
Periploca sepium,C3,-27.97,NA,20.010981548384,36.767,109.25,Zheng_Shangguan,2007
Pinus tabuliformis,C3,-28.59,NA,20.630981548384,36.767,109.25,Zheng_Shangguan,2007
Populus manshurica,C3,-28.72,NA,20.760981548384,36.767,109.25,Zheng_Shangguan,2007
Potentilla acaulis,C3,-28.32,NA,20.360981548384,36.767,109.25,Zheng_Shangguan,2007
Pulsatilla chinensis,C3,-26.99,NA,19.030981548384,36.767,109.25,Zheng_Shangguan,2007
Pyrus betulifolia,C3,-27.72,NA,19.760981548384,36.767,109.25,Zheng_Shangguan,2007
Robinia pseudoacacia,C3,-24.79,NA,16.830981548384,36.767,109.25,Zheng_Shangguan,2007
Rosa hugonis,C3,-24.85,NA,16.890981548384,36.767,109.25,Zheng_Shangguan,2007
Rubus parvifolius,C3,-27.04,NA,19.080981548384,36.767,109.25,Zheng_Shangguan,2007
Sophora viciifolia,C3,-25.15,NA,17.190981548384,36.767,109.25,Zheng_Shangguan,2007
Spiraea pubescens,C3,-27.47,NA,19.510981548384,36.767,109.25,Zheng_Shangguan,2007
Syringa oblata,C3,-25.94,NA,17.980981548384,36.767,109.25,Zheng_Shangguan,2007
Ulmus pumila,C3,-25.84,NA,17.880981548384,36.767,109.25,Zheng_Shangguan,2007
Ziziphus jujuba,C3,-28.22,NA,20.260981548384,36.767,109.25,Zheng_Shangguan,2007
Nothofagus dombeyi,C3,NA,21.8,21.8,-40.783,-72.333,Read_etal,1985
Bactris cusea,C3,-31.867,NA,24.1814118242058,10.717,-61.25,Broadmeadow_etal,2002
Calliandra guildingii,C3,-30.4,NA,22.7144118242058,10.717,-61.25,Broadmeadow_etal,2002
Clathrotropis brachypetala,C3,-29.28,NA,21.5944118242058,10.717,-61.25,Broadmeadow_etal,2002
Miconia affinis,C3,-29.275,NA,21.5894118242058,10.717,-61.25,Broadmeadow_etal,2002
Philodendron lingulatum,C3,-34.167,NA,26.4814118242058,10.717,-61.25,Broadmeadow_etal,2002
Ryania speciosa,C3,-30.933,NA,23.2474118242058,10.717,-61.25,Broadmeadow_etal,2002
Caesalpinia echinata,C3,-26.8,NA,18.8632060040577,-22.8,-41.967,Gessler_etal,2005
Caesalpinia ferrea,C3,-27.1,NA,19.1632060040577,-22.8,-41.967,Gessler_etal,2005
Machaerium obovatum,C3,-30.2,NA,22.2632060040577,-22.8,-41.967,Gessler_etal,2005
Nothofagus solandri,C3,-27.5,NA,19.4238702718258,-43.1,172.3,unpub,NA
Sarcostemma viminale,CAM,NA,5.5,5.5,-29.27,17.08,Rundel_etal,1999
Eucalyptus sp.,C3,-28,NA,20.4681137753339,-36.1,148.3,Korner_etal,1988
Ranunculus lappaceus,C3,-28.72,NA,21.1881137753339,-36.1,148.3,Korner_etal,1988
Carex aquatilis,C3,NA,19.7,19.7,69.8,168.5,Welker_etal,2003
Carex lugens,C3,NA,20.85,20.85,69.8,168.5,Welker_etal,2003
Agathis borneensis,C3,-30,NA,22.1427657471813,4.577,114.503,Turner_etal,2000
Calophyllum nodosum,C3,-32.4,NA,24.5427657471813,4.577,114.503,Turner_etal,2000
Castanopsis foxworthyi,C3,-32.6,NA,24.7427657471813,4.577,114.503,Turner_etal,2000
Cotylelobium melanoxylon,C3,-31,NA,23.1427657471813,4.577,114.503,Turner_etal,2000
Dialium indum,C3,-29.7,NA,21.8427657471813,4.577,114.503,Turner_etal,2000
Heritiera albiflora,C3,-29.3,NA,21.4427657471813,4.577,114.503,Turner_etal,2000
Hopea micrantha,C3,-31.2,NA,23.3427657471813,4.577,114.503,Turner_etal,2000
Kokoona ovatolanceolata,C3,-31,NA,23.1427657471813,4.577,114.503,Turner_etal,2000
Leptopetalum pachyphyllum,C3,-31.6,NA,23.7427657471813,4.577,114.503,Turner_etal,2000
Shorea scabrida,C3,-31.4,NA,23.5427657471813,4.577,114.503,Turner_etal,2000
Shorea teijsmanniana,C3,-31.6,NA,23.7427657471813,4.577,114.503,Turner_etal,2000
Janusia californica,C3,-26.83,NA,18.8265455948296,28.83,-111.83,Castellanos_etal,1999
Reaumuria soongarica,C3,-26.04,NA,18.1279812737074,37.35,105.133,Ma_etal,2007
Cotylelobium burckii,C3,-31.33,NA,23.5096851628886,-0.067,114.017,Nagy_Proctor,2000
Cotylelobium melanoxylon,C3,-30.545,NA,22.7246851628886,-0.067,114.017,Nagy_Proctor,2000
Cratoxylum glaucum,C3,-31.29,NA,23.4696851628886,-0.067,114.017,Nagy_Proctor,2000
Dipterocarpus eurhynchus,C3,-30.39,NA,22.5696851628886,-0.067,114.017,Nagy_Proctor,2000
Syzygium ecostulatum,C3,-31.06,NA,23.2396851628886,-0.067,114.017,Nagy_Proctor,2000
Shorea amplexicaulis,C3,-31.19,NA,23.3696851628886,-0.067,114.017,Nagy_Proctor,2000
Shorea leprosula,C3,-31.6,NA,23.7796851628886,-0.067,114.017,Nagy_Proctor,2000
Shorea pinanga,C3,-29.54,NA,21.7196851628886,-0.067,114.017,Nagy_Proctor,2000
Shorea rugosa,C3,-32.34,NA,24.5196851628886,-0.067,114.017,Nagy_Proctor,2000
Shorea scabrida,C3,-29.89,NA,22.0696851628886,-0.067,114.017,Nagy_Proctor,2000
Swintonia glauca,C3,-30.345,NA,22.5246851628886,-0.067,114.017,Nagy_Proctor,2000
Tristaniopsis obovata,C3,-30.19,NA,22.3696851628886,-0.067,114.017,Nagy_Proctor,2000
Vatica brunigii,C3,-31.03,NA,23.2096851628886,-0.067,114.017,Nagy_Proctor,2000
Baeckea stenophylla,C3,-29.57,NA,21.7448092463352,-26.85,153,unpub,NA
Banksia aemula,C3,-29.55,NA,21.7248092463352,-26.85,153,unpub,NA
Banksia oblongifolia,C3,-29.88,NA,22.0548092463352,-26.85,153,unpub,NA
Banksia robur,C3,-28.62,NA,20.7948092463352,-26.85,153,unpub,NA
Callistemon pachyphyllus,C3,-28.56,NA,20.7348092463352,-26.85,153,unpub,NA
Caustis recurvata,C3,-28.29,NA,20.4648092463352,-26.85,153,unpub,NA
Dampiera stricta,C3,-30.49,NA,22.6648092463352,-26.85,153,unpub,NA
Empodisma minus,C3,-27.99,NA,20.1648092463352,-26.85,153,unpub,NA
Epacris pulchella,C3,-30.25,NA,22.4248092463352,-26.85,153,unpub,NA
Eriostemon myoporoides,C3,-28.73,NA,20.9048092463352,-26.85,153,unpub,NA
Gompholobium pinnatum,C3,-31.08,NA,23.2548092463352,-26.85,153,unpub,NA
Hakea gibbosa,C3,-29.25,NA,21.4248092463352,-26.85,153,unpub,NA
Hibbertia lucens,C3,-28.9,NA,21.0748092463352,-26.85,153,unpub,NA
Leptospermum liversidgei,C3,-28.64,NA,20.8148092463352,-26.85,153,unpub,NA
Leptospermum speciosum,C3,-28.47,NA,20.6448092463352,-26.85,153,unpub,NA
Leucopogon leptospermoides,C3,-30.51,NA,22.6848092463352,-26.85,153,unpub,NA
Melaleuca nodosa,C3,-30.89,NA,23.0648092463352,-26.85,153,unpub,NA
Melaleuca sieberi,C3,-29.02,NA,21.1948092463352,-26.85,153,unpub,NA
Mirbelia reticulata,C3,-27.43,NA,19.6048092463352,-26.85,153,unpub,NA
Persoonia virgata,C3,-29.52,NA,21.6948092463352,-26.85,153,unpub,NA
Petrophile shirleyae,C3,-30.3,NA,22.4748092463352,-26.85,153,unpub,NA
Pultenaea paleacea,C3,-28.6,NA,20.7748092463352,-26.85,153,unpub,NA
Sprengelia sprengelioides,C3,-29.7,NA,21.8748092463352,-26.85,153,unpub,NA
Strangea linearis,C3,-29.94,NA,22.1148092463352,-26.85,153,unpub,NA
Xanthorrhoea johnsonii,C3,-26.99,NA,19.1648092463352,-26.85,153,unpub,NA
Alluaudia ascendens,CAM,-12,NA,4.53878447225422,-25,46.6,Winter,1979
Alluaudia comosa,CAM,-13.4,NA,5.93878447225423,-25,46.6,Winter,1979
Alluaudia humbertii,CAM,-14,NA,6.53878447225422,-25,46.6,Winter,1979
Decarya madagascariensis,CAM,-14.7,NA,7.23878447225422,-25,46.6,Winter,1979
Euphorbia sp.,CAM,-17.8,NA,10.3387844722542,-25,46.6,Winter,1979
Nardus stricta,C3,-23.9041,NA,16.426856373027,56.383,-4.533,Friend_etal,1989
Vaccinium myrtillus,C3,-27.3028,NA,19.825556373027,56.383,-4.533,Friend_etal,1989
Nardus stricta,C3,-25.9139,NA,18.436656373027,56.383,-4.533,Friend_etal,1989
Vaccinium myrtillus,C3,-27.2867,NA,19.809456373027,56.383,-4.533,Friend_etal,1989
Nardus stricta,C3,-26.1075,NA,18.630256373027,56.383,-4.533,Friend_etal,1989
Vaccinium myrtillus,C3,-28.8601,NA,21.382856373027,56.383,-4.533,Friend_etal,1989
Nardus stricta,C3,-25.8861,NA,18.408856373027,56.383,-4.533,Friend_etal,1989
Vaccinium myrtillus,C3,-27.82455,NA,20.347306373027,56.383,-4.533,Friend_etal,1989
Nardus stricta,C3,-25.8234,NA,18.346156373027,56.383,-4.533,Friend_etal,1989
Vaccinium myrtillus,C3,-28.7317,NA,21.254456373027,56.383,-4.533,Friend_etal,1989
Nardus stricta,C3,-26.1444,NA,18.667156373027,56.383,-4.533,Friend_etal,1989
Vaccinium myrtillus,C3,-27.6881,NA,20.210856373027,56.383,-4.533,Friend_etal,1989
Nardus stricta,C3,-26.1446,NA,18.667356373027,56.383,-4.533,Friend_etal,1989
Vaccinium myrtillus,C3,-27.9931,NA,20.515856373027,56.383,-4.533,Friend_etal,1989
Nardus stricta,C3,-25.4464,NA,17.969156373027,56.383,-4.533,Friend_etal,1989
Vaccinium myrtillus,C3,-27.5275,NA,20.050256373027,56.383,-4.533,Friend_etal,1989
Nardus stricta,C3,-25.0811,NA,17.603856373027,56.383,-4.533,Friend_etal,1989
Vaccinium myrtillus,C3,-26.789,NA,19.311756373027,56.383,-4.533,Friend_etal,1989
Didierea trollii,CAM,-16.1,NA,8.63898781868843,-24.567,46.033,Winter,1979
Kalanchoe beharensis,CAM,-10.2,NA,2.73898781868843,-24.567,46.033,Winter,1979
Alluaudia dumosa,CAM,-13.1,NA,5.63878447225422,-25,46.6,Winter,1979
Alluaudia procera,CAM,-13.25,NA,5.78878447225422,-25,46.6,Winter,1979
Euphorbia leucodendron,CAM,-13.2,NA,5.73878447225422,-25,46.6,Winter,1979
Euphorbia plagiantha,CAM,-13.2,NA,5.73878447225422,-25,46.6,Winter,1979
Kalanchoe tubiflora,CAM,-13.5,NA,6.03878447225422,-25,46.6,Winter,1979
Xerosicyos danguyi,CAM,-15,NA,7.53878447225422,-25,46.6,Winter,1979
Sequoia sempervirens,C3,-25.0613,NA,17.1941792935194,37.167,-122.233,Burgess_Dawson,2007
Achillea millefolium,C3,-26.1,NA,18.3006455810543,45.45,-93.201,unpub,NA
Elymus littoreus,C3,-29.1,NA,21.3006455810543,45.45,-93.201,unpub,NA
Anemone cylindrica,C3,-27.2,NA,19.4006455810543,45.45,-93.201,unpub,NA
Bromus biebersteinii,C3,-27.7,NA,19.9006455810543,45.45,-93.201,unpub,NA
Lupinus perennis,C3,-29.5,NA,21.7006455810543,45.45,-93.201,unpub,NA
Poa arida,C3,-26.8,NA,19.0006455810543,45.45,-93.201,unpub,NA
Solidago rigida,C3,-29.3,NA,21.5006455810543,45.45,-93.201,unpub,NA
